% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
47.635	1	1	4764	6	1	14	1620
47.649	1	1	4765	10	1	14	1620
47.65	1	1	4766	1	1	14	1620
47.664	1	1	4767	5	1	14	1620
47.665	1	1	4767	6	1	14	1620
47.679	1	1	4768	10	1	14	1620
47.68	1	1	4769	1	1	14	1620
47.694	1	1	4770	5	1	14	1620
47.695	1	1	4770	6	1	14	1620
47.709	1	1	4771	10	1	14	1620
47.71	1	1	4772	1	1	14	1620
47.724	1	1	4773	5	1	14	1620
47.725	1	1	4773	6	1	14	1620
47.739	1	1	4774	10	1	14	1620
47.74	1	1	4775	1	1	14	1620
47.741	1	1	4775	2	1	14	1620
47.754	1	1	4776	5	1	14	1620
47.755	1	1	4776	6	1	14	1620
47.769	1	1	4777	10	1	14	1620
47.77	1	1	4778	1	1	14	1620
47.771	1	1	4778	2	1	14	1620
47.784	1	1	4779	5	1	14	1620
47.799	1	1	4780	10	1	14	1620
47.814	1	1	4782	5	1	14	1620
47.829	1	1	4783	10	1	14	1620
47.83	1	1	4784	1	1	14	1620
47.844	1	1	4785	5	1	14	1620
47.845	1	1	4785	6	1	14	1620
47.859	1	1	4786	10	1	14	1620
47.86	1	1	4787	1	1	14	1620
47.874	1	1	4788	5	1	14	1620
47.875	1	1	4788	6	1	14	1620
47.889	1	1	4789	10	1	14	1620
47.89	1	1	4790	1	1	14	1620
47.904	1	1	4791	5	1	14	1620
47.905	1	1	4791	6	1	14	1620
47.919	1	1	4792	10	1	14	1620
47.92	1	1	4793	1	1	14	1620
47.934	1	1	4794	5	1	14	1620
47.935	1	1	4794	6	1	14	1620
47.949	1	1	4795	10	1	14	1620
47.95	1	1	4796	1	1	14	1620
47.964	1	1	4797	5	1	14	1620
47.965	1	1	4797	6	1	14	1620
47.979	1	1	4798	10	1	14	1620
47.98	1	1	4799	1	1	14	1620
47.994	1	1	4800	5	1	14	1620
47.995	1	1	4800	6	1	14	1620
48.009	1	1	4801	10	1	14	1620
48.01	1	1	4802	1	1	14	1620
48.024	1	1	4803	5	1	14	1620
48.025	1	1	4803	6	1	14	1620
48.039	1	1	4804	10	1	14	1620
48.04	1	1	4805	1	1	14	1620
48.054	1	1	4806	5	1	14	1620
48.055	1	1	4806	6	1	14	1620
48.069	1	1	4807	10	1	14	1620
48.07	1	1	4808	1	1	14	1620
48.084	1	1	4809	5	1	14	1620
48.085	1	1	4809	6	1	14	1620
48.099	1	1	4810	10	1	14	1620
48.1	1	1	4811	1	1	14	1620
48.101	1	1	4811	2	1	14	1620
48.114	1	1	4812	5	1	14	1620
48.115	1	1	4812	6	1	14	1620
48.129	1	1	4813	10	1	14	1620
48.13	1	1	4814	1	1	14	1620
48.131	1	1	4814	2	1	14	1620
48.144	1	1	4815	5	1	14	1620
48.159	1	1	4816	10	1	14	1620
48.174	1	1	4818	5	1	14	1620
48.189	1	1	4819	10	1	14	1620
48.19	1	1	4820	1	1	14	1620
48.204	1	1	4821	5	1	14	1620
48.205	1	1	4821	6	1	14	1620
48.219	1	1	4822	10	1	14	1620
48.22	1	1	4823	1	1	14	1620
48.234	1	1	4824	5	1	14	1620
48.235	1	1	4824	6	1	14	1620
48.249	1	1	4825	10	1	14	1620
48.25	1	1	4826	1	1	14	1620
48.264	1	1	4827	5	1	14	1620
48.265	1	1	4827	6	1	14	1620
48.279	1	1	4828	10	1	14	1620
48.28	1	1	4829	1	1	14	1620
48.294	1	1	4830	5	1	14	1620
48.295	1	1	4830	6	1	14	1620
48.309	1	1	4831	10	1	14	1620
48.31	1	1	4832	1	1	14	1620
48.324	1	1	4833	5	1	14	1620
48.325	1	1	4833	6	1	14	1620
48.339	1	1	4834	10	1	14	1620
48.34	1	1	4835	1	1	14	1620
48.354	1	1	4836	5	1	14	1620
48.355	1	1	4836	6	1	14	1620
48.369	1	1	4837	10	1	14	1620
48.37	1	1	4838	1	1	14	1620
48.384	1	1	4839	5	1	14	1620
48.385	1	1	4839	6	1	14	1620
48.399	1	1	4840	10	1	14	1620
48.4	1	1	4841	1	1	14	1620
48.414	1	1	4842	5	1	14	1620
48.415	1	1	4842	6	1	14	1620
48.429	1	1	4843	10	1	14	1620
48.43	1	1	4844	1	1	14	1620
48.444	1	1	4845	5	1	14	1620
48.445	1	1	4845	6	1	14	1620
48.459	1	1	4846	10	1	14	1620
48.46	1	1	4847	1	1	14	1620
48.461	1	1	4847	2	1	14	1620
48.474	1	1	4848	5	1	14	1620
48.475	1	1	4848	6	1	14	1620
48.489	1	1	4849	10	1	14	1620
48.49	1	1	4850	1	1	14	1620
48.491	1	1	4850	2	1	14	1620
48.504	1	1	4851	5	1	14	1620
48.519	1	1	4852	10	1	14	1620
48.534	1	1	4854	5	1	14	1620
48.549	1	1	4855	10	1	14	1620
48.55	1	1	4856	1	1	14	1620
48.564	1	1	4857	5	1	14	1620
48.565	1	1	4857	6	1	14	1620
48.579	1	1	4858	10	1	14	1620
48.58	1	1	4859	1	1	14	1620
48.594	1	1	4860	5	1	14	1620
48.595	1	1	4860	6	1	14	1620
48.609	1	1	4861	10	1	14	1620
48.61	1	1	4862	1	1	14	1620
48.624	1	1	4863	5	1	14	1620
48.625	1	1	4863	6	1	14	1620
48.639	1	1	4864	10	1	14	1620
48.64	1	1	4865	1	1	14	1620
48.654	1	1	4866	5	1	14	1620
48.655	1	1	4866	6	1	14	1620
48.669	1	1	4867	10	1	14	1620
48.67	1	1	4868	1	1	14	1620
48.684	1	1	4869	5	1	14	1620
48.685	1	1	4869	6	1	14	1620
48.699	1	1	4870	10	1	14	1620
48.7	1	1	4871	1	1	14	1620
48.714	1	1	4872	5	1	14	1620
48.715	1	1	4872	6	1	14	1620
48.729	1	1	4873	10	1	14	1620
48.73	1	1	4874	1	1	14	1620
48.744	1	1	4875	5	1	14	1620
48.745	1	1	4875	6	1	14	1620
48.759	1	1	4876	10	1	14	1620
48.76	1	1	4877	1	1	14	1620
48.774	1	1	4878	5	1	14	1620
48.775	1	1	4878	6	1	14	1620
48.789	1	1	4879	10	1	14	1620
48.79	1	1	4880	1	1	14	1620
48.804	1	1	4881	5	1	14	1620
48.805	1	1	4881	6	1	14	1620
48.819	1	1	4882	10	1	14	1620
48.82	1	1	4883	1	1	14	1620
48.821	1	1	4883	2	1	14	1620
48.834	1	1	4884	5	1	14	1620
48.835	1	1	4884	6	1	14	1620
48.849	1	1	4885	10	1	14	1620
48.85	1	1	4886	1	1	14	1620
48.851	1	1	4886	2	1	14	1620
48.864	1	1	4887	5	1	14	1620
48.879	1	1	4888	10	1	14	1620
48.894	1	1	4890	5	1	14	1620
48.909	1	1	4891	10	1	14	1620
48.91	1	1	4892	1	1	14	1620
48.924	1	1	4893	5	1	14	1620
48.925	1	1	4893	6	1	14	1620
48.939	1	1	4894	10	1	14	1620
48.94	1	1	4895	1	1	14	1620
48.954	1	1	4896	5	1	14	1620
48.955	1	1	4896	6	1	14	1620
48.969	1	1	4897	10	1	14	1620
48.97	1	1	4898	1	1	14	1620
48.984	1	1	4899	5	1	14	1620
48.985	1	1	4899	6	1	14	1620
48.999	1	1	4900	10	1	14	1620
49	1	1	4901	1	1	14	1620
49.014	1	1	4902	5	1	14	1620
49.015	1	1	4902	6	1	14	1620
49.029	1	1	4903	10	1	14	1620
49.03	1	1	4904	1	1	14	1620
49.044	1	1	4905	5	1	14	1620
49.045	1	1	4905	6	1	14	1620
49.059	1	1	4906	10	1	14	1620
49.06	1	1	4907	1	1	14	1620
49.074	1	1	4908	5	1	14	1620
49.075	1	1	4908	6	1	14	1620
49.089	1	1	4909	10	1	14	1620
49.09	1	1	4910	1	1	14	1620
49.104	1	1	4911	5	1	14	1620
49.105	1	1	4911	6	1	14	1620
49.119	1	1	4912	10	1	14	1620
49.12	1	1	4913	1	1	14	1620
49.134	1	1	4914	5	1	14	1620
49.135	1	1	4914	6	1	14	1620
49.149	1	1	4915	10	1	14	1620
49.15	1	1	4916	1	1	14	1620
49.164	1	1	4917	5	1	14	1620
49.165	1	1	4917	6	1	14	1620
49.179	1	1	4918	10	1	14	1620
49.18	1	1	4919	1	1	14	1620
49.181	1	1	4919	2	1	14	1620
49.194	1	1	4920	5	1	14	1620
49.195	1	1	4920	6	1	14	1620
49.209	1	1	4921	10	1	14	1620
49.21	1	1	4922	1	1	14	1620
49.211	1	1	4922	2	1	14	1620
49.224	1	1	4923	5	1	14	1620
49.239	1	1	4924	10	1	14	1620
49.254	1	1	4926	5	1	14	1620
49.269	1	1	4927	10	1	14	1620
49.27	1	1	4928	1	1	14	1620
49.284	1	1	4929	5	1	14	1620
49.285	1	1	4929	6	1	14	1620
49.299	1	1	4930	10	1	14	1620
49.3	1	1	4931	1	1	14	1620
49.314	1	1	4932	5	1	14	1620
49.315	1	1	4932	6	1	14	1620
49.329	1	1	4933	10	1	14	1620
49.33	1	1	4934	1	1	14	1620
49.344	1	1	4935	5	1	14	1620
49.345	1	1	4935	6	1	14	1620
49.359	1	1	4936	10	1	14	1620
49.36	1	1	4937	1	1	14	1620
49.374	1	1	4938	5	1	14	1620
49.375	1	1	4938	6	1	14	1620
49.389	1	1	4939	10	1	14	1620
49.39	1	1	4940	1	1	14	1620
49.404	1	1	4941	5	1	14	1620
49.405	1	1	4941	6	1	14	1620
49.419	1	1	4942	10	1	14	1620
49.42	1	1	4943	1	1	14	1620
49.434	1	1	4944	5	1	14	1620
49.435	1	1	4944	6	1	14	1620
49.449	1	1	4945	10	1	14	1620
49.45	1	1	4946	1	1	14	1620
49.464	1	1	4947	5	1	14	1620
49.465	1	1	4947	6	1	14	1620
49.479	1	1	4948	10	1	14	1620
49.48	1	1	4949	1	1	14	1620
49.494	1	1	4950	5	1	14	1620
49.495	1	1	4950	6	1	14	1620
49.509	1	1	4951	10	1	14	1620
49.51	1	1	4952	1	1	14	1620
49.524	1	1	4953	5	1	14	1620
49.525	1	1	4953	6	1	14	1620
49.539	1	1	4954	10	1	14	1620
49.54	1	1	4955	1	1	14	1620
49.541	1	1	4955	2	1	14	1620
49.554	1	1	4956	5	1	14	1620
49.555	1	1	4956	6	1	14	1620
49.569	1	1	4957	10	1	14	1620
49.57	1	1	4958	1	1	14	1620
49.571	1	1	4958	2	1	14	1620
49.584	1	1	4959	5	1	14	1620
49.599	1	1	4960	10	1	14	1620
49.614	1	1	4962	5	1	14	1620
49.629	1	1	4963	10	1	14	1620
49.63	1	1	4964	1	1	14	1620
49.644	1	1	4965	5	1	14	1620
49.645	1	1	4965	6	1	14	1620
49.659	1	1	4966	10	1	14	1620
49.66	1	1	4967	1	1	14	1620
49.674	1	1	4968	5	1	14	1620
49.675	1	1	4968	6	1	14	1620
49.689	1	1	4969	10	1	14	1620
49.69	1	1	4970	1	1	14	1620
49.704	1	1	4971	5	1	14	1620
49.705	1	1	4971	6	1	14	1620
49.719	1	1	4972	10	1	14	1620
49.72	1	1	4973	1	1	14	1620
49.734	1	1	4974	5	1	14	1620
49.735	1	1	4974	6	1	14	1620
49.749	1	1	4975	10	1	14	1620
49.75	1	1	4976	1	1	14	1620
49.764	1	1	4977	5	1	14	1620
49.765	1	1	4977	6	1	14	1620
49.779	1	1	4978	10	1	14	1620
49.78	1	1	4979	1	1	14	1620
49.794	1	1	4980	5	1	14	1620
49.795	1	1	4980	6	1	14	1620
49.809	1	1	4981	10	1	14	1620
49.81	1	1	4982	1	1	14	1620
49.824	1	1	4983	5	1	14	1620
49.825	1	1	4983	6	1	14	1620
49.839	1	1	4984	10	1	14	1620
49.84	1	1	4985	1	1	14	1620
49.854	1	1	4986	5	1	14	1620
49.855	1	1	4986	6	1	14	1620
49.869	1	1	4987	10	1	14	1620
49.87	1	1	4988	1	1	14	1620
49.884	1	1	4989	5	1	14	1620
49.885	1	1	4989	6	1	14	1620
49.899	1	1	4990	10	1	14	1620
49.9	1	1	4991	1	1	14	1620
49.901	1	1	4991	2	1	14	1620
49.914	1	1	4992	5	1	14	1620
49.915	1	1	4992	6	1	14	1620
49.929	1	1	4993	10	1	14	1620
49.93	1	1	4994	1	1	14	1620
49.931	1	1	4994	2	1	14	1620
49.944	1	1	4995	5	1	14	1620
49.959	1	1	4996	10	1	14	1620
49.974	1	1	4998	5	1	14	1620
49.989	1	1	4999	10	1	14	1620
49.99	1	1	5000	1	1	14	1620
50.004	1	1	5001	5	1	14	1620
50.005	1	1	5001	6	1	14	1620
50.019	1	1	5002	10	1	14	1620
50.02	1	1	5003	1	1	14	1620
50.034	1	1	5004	5	1	14	1620
50.035	1	1	5004	6	1	14	1620
50.049	1	1	5005	10	1	14	1620
50.05	1	1	5006	1	1	14	1620
50.064	1	1	5007	5	1	14	1620
50.065	1	1	5007	6	1	14	1620
50.079	1	1	5008	10	1	14	1620
50.08	1	1	5009	1	1	14	1620
50.094	1	1	5010	5	1	14	1620
50.095	1	1	5010	6	1	14	1620
50.109	1	1	5011	10	1	14	1620
50.11	1	1	5012	1	1	14	1620
50.124	1	1	5013	5	1	14	1620
50.125	1	1	5013	6	1	14	1620
50.139	1	1	5014	10	1	14	1620
50.14	1	1	5015	1	1	14	1620
50.154	1	1	5016	5	1	14	1620
50.155	1	1	5016	6	1	14	1620
50.169	1	1	5017	10	1	14	1620
50.17	1	1	5018	1	1	14	1620
50.184	1	1	5019	5	1	14	1620
50.185	1	1	5019	6	1	14	1620
50.199	1	1	5020	10	1	14	1620
50.2	1	1	5021	1	1	14	1620
50.214	1	1	5022	5	1	14	1620
50.215	1	1	5022	6	1	14	1620
50.229	1	1	5023	10	1	14	1620
50.23	1	1	5024	1	1	14	1620
50.244	1	1	5025	5	1	14	1620
50.245	1	1	5025	6	1	14	1620
50.259	1	1	5026	10	1	14	1620
50.26	1	1	5027	1	1	14	1620
50.261	1	1	5027	2	1	14	1620
50.274	1	1	5028	5	1	14	1620
50.275	1	1	5028	6	1	14	1620
50.289	1	1	5029	10	1	14	1620
50.29	1	1	5030	1	1	14	1620
50.291	1	1	5030	2	1	14	1620
50.304	1	1	5031	5	1	14	1620
50.319	1	1	5032	10	1	14	1620
50.334	1	1	5034	5	1	14	1620
50.349	1	1	5035	10	1	14	1620
50.35	1	1	5036	1	1	14	1620
50.364	1	1	5037	5	1	14	1620
50.365	1	1	5037	6	1	14	1620
50.379	1	1	5038	10	1	14	1620
50.38	1	1	5039	1	1	14	1620
50.394	1	1	5040	5	1	14	1620
50.395	1	1	5040	6	1	14	1620
50.409	1	1	5041	10	1	14	1620
50.41	1	1	5042	1	1	14	1620
50.424	1	1	5043	5	1	14	1620
50.425	1	1	5043	6	1	14	1620
50.439	1	1	5044	10	1	14	1620
50.44	1	1	5045	1	1	14	1620
50.454	1	1	5046	5	1	14	1620
50.455	1	1	5046	6	1	14	1620
50.469	1	1	5047	10	1	14	1620
50.47	1	1	5048	1	1	14	1620
50.484	1	1	5049	5	1	14	1620
50.485	1	1	5049	6	1	14	1620
50.499	1	1	5050	10	1	14	1620
50.5	1	1	5051	1	1	14	1620
50.514	1	1	5052	5	1	14	1620
50.515	1	1	5052	6	1	14	1620
50.529	1	1	5053	10	1	14	1620
50.53	1	1	5054	1	1	14	1620
50.544	1	1	5055	5	1	14	1620
50.545	1	1	5055	6	1	14	1620
50.559	1	1	5056	10	1	14	1620
50.56	1	1	5057	1	1	14	1620
50.574	1	1	5058	5	1	14	1620
50.575	1	1	5058	6	1	14	1620
50.589	1	1	5059	10	1	14	1620
50.59	1	1	5060	1	1	14	1620
50.604	1	1	5061	5	1	14	1620
50.605	1	1	5061	6	1	14	1620
50.619	1	1	5062	10	1	14	1620
50.62	1	1	5063	1	1	14	1620
50.621	1	1	5063	2	1	14	1620
50.634	1	1	5064	5	1	14	1620
50.635	1	1	5064	6	1	14	1620
50.649	1	1	5065	10	1	14	1620
50.65	1	1	5066	1	1	14	1620
50.651	1	1	5066	2	1	14	1620
50.664	1	1	5067	5	1	14	1620
50.679	1	1	5068	10	1	14	1620
50.694	1	1	5070	5	1	14	1620
50.709	1	1	5071	10	1	14	1620
50.71	1	1	5072	1	1	14	1620
50.724	1	1	5073	5	1	14	1620
50.725	1	1	5073	6	1	14	1620
50.739	1	1	5074	10	1	14	1620
50.74	1	1	5075	1	1	14	1620
50.754	1	1	5076	5	1	14	1620
50.755	1	1	5076	6	1	14	1620
50.769	1	1	5077	10	1	14	1620
50.77	1	1	5078	1	1	14	1620
50.784	1	1	5079	5	1	14	1620
50.785	1	1	5079	6	1	14	1620
50.799	1	1	5080	10	1	14	1620
50.8	1	1	5081	1	1	14	1620
50.814	1	1	5082	5	1	14	1620
50.815	1	1	5082	6	1	14	1620
50.829	1	1	5083	10	1	14	1620
50.83	1	1	5084	1	1	14	1620
50.844	1	1	5085	5	1	14	1620
50.845	1	1	5085	6	1	14	1620
50.859	1	1	5086	10	1	14	1620
50.86	1	1	5087	1	1	14	1620
50.874	1	1	5088	5	1	14	1620
50.875	1	1	5088	6	1	14	1620
50.889	1	1	5089	10	1	14	1620
50.89	1	1	5090	1	1	14	1620
50.904	1	1	5091	5	1	14	1620
50.905	1	1	5091	6	1	14	1620
50.919	1	1	5092	10	1	14	1620
50.92	1	1	5093	1	1	14	1620
50.934	1	1	5094	5	1	14	1620
50.935	1	1	5094	6	1	14	1620
50.949	1	1	5095	10	1	14	1620
50.95	1	1	5096	1	1	14	1620
50.964	1	1	5097	5	1	14	1620
50.965	1	1	5097	6	1	14	1620
50.979	1	1	5098	10	1	14	1620
50.98	1	1	5099	1	1	14	1620
50.981	1	1	5099	2	1	14	1620
50.994	1	1	5100	5	1	14	1620
50.995	1	1	5100	6	1	14	1620
51.009	1	1	5101	10	1	14	1620
51.01	1	1	5102	1	1	14	1620
51.011	1	1	5102	2	1	14	1620
51.024	1	1	5103	5	1	14	1620
51.039	1	1	5104	10	1	14	1620
51.054	1	1	5106	5	1	14	1620
51.069	1	1	5107	10	1	14	1620
51.07	1	1	5108	1	1	14	1620
51.084	1	1	5109	5	1	14	1620
51.085	1	1	5109	6	1	14	1620
51.099	1	1	5110	10	1	14	1620
51.1	1	1	5111	1	1	14	1620
51.114	1	1	5112	5	1	14	1620
51.115	1	1	5112	6	1	14	1620
51.129	1	1	5113	10	1	14	1620
51.13	1	1	5114	1	1	14	1620
51.144	1	1	5115	5	1	14	1620
51.145	1	1	5115	6	1	14	1620
51.159	1	1	5116	10	1	14	1620
51.16	1	1	5117	1	1	14	1620
51.174	1	1	5118	5	1	14	1620
51.175	1	1	5118	6	1	14	1620
51.189	1	1	5119	10	1	14	1620
51.19	1	1	5120	1	1	14	1620
51.204	1	1	5121	5	1	14	1620
51.205	1	1	5121	6	1	14	1620
51.219	1	1	5122	10	1	14	1620
51.22	1	1	5123	1	1	14	1620
51.234	1	1	5124	5	1	14	1620
51.235	1	1	5124	6	1	14	1620
51.249	1	1	5125	10	1	14	1620
51.25	1	1	5126	1	1	14	1620
51.264	1	1	5127	5	1	14	1620
51.265	1	1	5127	6	1	14	1620
51.279	1	1	5128	10	1	14	1620
51.28	1	1	5129	1	1	14	1620
51.294	1	1	5130	5	1	14	1620
51.295	1	1	5130	6	1	14	1620
51.309	1	1	5131	10	1	14	1620
51.31	1	1	5132	1	1	14	1620
51.324	1	1	5133	5	1	14	1620
51.325	1	1	5133	6	1	14	1620
51.339	1	1	5134	10	1	14	1620
51.34	1	1	5135	1	1	14	1620
51.341	1	1	5135	2	1	14	1620
51.354	1	1	5136	5	1	14	1620
51.355	1	1	5136	6	1	14	1620
51.369	1	1	5137	10	1	14	1620
51.37	1	1	5138	1	1	14	1620
51.371	1	1	5138	2	1	14	1620
51.384	1	1	5139	5	1	14	1620
51.399	1	1	5140	10	1	14	1620
51.414	1	1	5142	5	1	14	1620
51.429	1	1	5143	10	1	14	1620
51.43	1	1	5144	1	1	14	1620
51.444	1	1	5145	5	1	14	1620
51.445	1	1	5145	6	1	14	1620
51.459	1	1	5146	10	1	14	1620
51.46	1	1	5147	1	1	14	1620
51.474	1	1	5148	5	1	14	1620
51.475	1	1	5148	6	1	14	1620
51.489	1	1	5149	10	1	14	1620
51.49	1	1	5150	1	1	14	1620
51.504	1	1	5151	5	1	14	1620
51.505	1	1	5151	6	1	14	1620
51.519	1	1	5152	10	1	14	1620
51.52	1	1	5153	1	1	14	1620
51.534	1	1	5154	5	1	14	1620
51.535	1	1	5154	6	1	14	1620
51.549	1	1	5155	10	1	14	1620
51.55	1	1	5156	1	1	14	1620
51.564	1	1	5157	5	1	14	1620
51.565	1	1	5157	6	1	14	1620
51.579	1	1	5158	10	1	14	1620
51.58	1	1	5159	1	1	14	1620
51.594	1	1	5160	5	1	14	1620
51.595	1	1	5160	6	1	14	1620
51.609	1	1	5161	10	1	14	1620
51.61	1	1	5162	1	1	14	1620
51.624	1	1	5163	5	1	14	1620
51.625	1	1	5163	6	1	14	1620
51.639	1	1	5164	10	1	14	1620
51.64	1	1	5165	1	1	14	1620
51.654	1	1	5166	5	1	14	1620
51.655	1	1	5166	6	1	14	1620
51.669	1	1	5167	10	1	14	1620
51.67	1	1	5168	1	1	14	1620
51.684	1	1	5169	5	1	14	1620
51.685	1	1	5169	6	1	14	1620
51.699	1	1	5170	10	1	14	1620
51.7	1	1	5171	1	1	14	1620
51.701	1	1	5171	2	1	14	1620
51.714	1	1	5172	5	1	14	1620
51.715	1	1	5172	6	1	14	1620
51.729	1	1	5173	10	1	14	1620
51.73	1	1	5174	1	1	14	1620
51.731	1	1	5174	2	1	14	1620
51.744	1	1	5175	5	1	14	1620
51.759	1	1	5176	10	1	14	1620
51.774	1	1	5178	5	1	14	1620
51.789	1	1	5179	10	1	14	1620
51.79	1	1	5180	1	1	14	1620
51.804	1	1	5181	5	1	14	1620
51.805	1	1	5181	6	1	14	1620
51.819	1	1	5182	10	1	14	1620
51.82	1	1	5183	1	1	14	1620
51.834	1	1	5184	5	1	14	1620
51.835	1	1	5184	6	1	14	1620
51.849	1	1	5185	10	1	14	1620
51.85	1	1	5186	1	1	14	1620
51.864	1	1	5187	5	1	14	1620
51.865	1	1	5187	6	1	14	1620
51.879	1	1	5188	10	1	14	1620
51.88	1	1	5189	1	1	14	1620
51.894	1	1	5190	5	1	14	1620
51.895	1	1	5190	6	1	14	1620
51.909	1	1	5191	10	1	14	1620
51.91	1	1	5192	1	1	14	1620
51.924	1	1	5193	5	1	14	1620
51.925	1	1	5193	6	1	14	1620
51.939	1	1	5194	10	1	14	1620
51.94	1	1	5195	1	1	14	1620
51.954	1	1	5196	5	1	14	1620
51.955	1	1	5196	6	1	14	1620
51.969	1	1	5197	10	1	14	1620
51.97	1	1	5198	1	1	14	1620
51.984	1	1	5199	5	1	14	1620
51.985	1	1	5199	6	1	14	1620
51.999	1	1	5200	10	1	14	1620
52	1	1	5201	1	1	14	1620
52.014	1	1	5202	5	1	14	1620
52.015	1	1	5202	6	1	14	1620
52.029	1	1	5203	10	1	14	1620
52.03	1	1	5204	1	1	14	1620
52.044	1	1	5205	5	1	14	1620
52.045	1	1	5205	6	1	14	1620
52.059	1	1	5206	10	1	14	1620
52.06	1	1	5207	1	1	14	1620
52.061	1	1	5207	2	1	14	1620
52.074	1	1	5208	5	1	14	1620
52.075	1	1	5208	6	1	14	1620
52.089	1	1	5209	10	1	14	1620
52.09	1	1	5210	1	1	14	1620
52.091	1	1	5210	2	1	14	1620
52.104	1	1	5211	5	1	14	1620
52.119	1	1	5212	10	1	14	1620
52.134	1	1	5214	5	1	14	1620
52.149	1	1	5215	10	1	14	1620
52.15	1	1	5216	1	1	14	1620
52.164	1	1	5217	5	1	14	1620
52.165	1	1	5217	6	1	14	1620
52.179	1	1	5218	10	1	14	1620
52.18	1	1	5219	1	1	14	1620
52.194	1	1	5220	5	1	14	1620
52.195	1	1	5220	6	1	14	1620
52.209	1	1	5221	10	1	14	1620
52.21	1	1	5222	1	1	14	1620
52.224	1	1	5223	5	1	14	1620
52.225	1	1	5223	6	1	14	1620
52.239	1	1	5224	10	1	14	1620
52.24	1	1	5225	1	1	14	1620
52.254	1	1	5226	5	1	14	1620
52.255	1	1	5226	6	1	14	1620
52.269	1	1	5227	10	1	14	1620
52.27	1	1	5228	1	1	14	1620
52.284	1	1	5229	5	1	14	1620
52.285	1	1	5229	6	1	14	1620
52.299	1	1	5230	10	1	14	1620
52.3	1	1	5231	1	1	14	1620
52.314	1	1	5232	5	1	14	1620
52.315	1	1	5232	6	1	14	1620
52.329	1	1	5233	10	1	14	1620
52.33	1	1	5234	1	1	14	1620
52.344	1	1	5235	5	1	14	1620
52.345	1	1	5235	6	1	14	1620
52.359	1	1	5236	10	1	14	1620
52.36	1	1	5237	1	1	14	1620
52.374	1	1	5238	5	1	14	1620
52.375	1	1	5238	6	1	14	1620
52.389	1	1	5239	10	1	14	1620
52.39	1	1	5240	1	1	14	1620
52.404	1	1	5241	5	1	14	1620
52.405	1	1	5241	6	1	14	1620
52.419	1	1	5242	10	1	14	1620
52.42	1	1	5243	1	1	14	1620
52.421	1	1	5243	2	1	14	1620
52.434	1	1	5244	5	1	14	1620
52.435	1	1	5244	6	1	14	1620
52.449	1	1	5245	10	1	14	1620
52.45	1	1	5246	1	1	14	1620
52.451	1	1	5246	2	1	14	1620
52.464	1	1	5247	5	1	14	1620
52.479	1	1	5248	10	1	14	1620
52.494	1	1	5250	5	1	14	1620
52.509	1	1	5251	10	1	14	1620
52.51	1	1	5252	1	1	14	1620
52.524	1	1	5253	5	1	14	1620
52.525	1	1	5253	6	1	14	1620
52.539	1	1	5254	10	1	14	1620
52.54	1	1	5255	1	1	14	1620
52.554	1	1	5256	5	1	14	1620
52.555	1	1	5256	6	1	14	1620
52.569	1	1	5257	10	1	14	1620
52.57	1	1	5258	1	1	14	1620
52.584	1	1	5259	5	1	14	1620
52.585	1	1	5259	6	1	14	1620
52.599	1	1	5260	10	1	14	1620
52.6	1	1	5261	1	1	14	1620
52.614	1	1	5262	5	1	14	1620
52.615	1	1	5262	6	1	14	1620
52.629	1	1	5263	10	1	14	1620
52.63	1	1	5264	1	1	14	1620
52.644	1	1	5265	5	1	14	1620
52.645	1	1	5265	6	1	14	1620
52.659	1	1	5266	10	1	14	1620
52.66	1	1	5267	1	1	14	1620
52.674	1	1	5268	5	1	14	1620
52.675	1	1	5268	6	1	14	1620
52.689	1	1	5269	10	1	14	1620
52.69	1	1	5270	1	1	14	1620
52.704	1	1	5271	5	1	14	1620
52.705	1	1	5271	6	1	14	1620
52.719	1	1	5272	10	1	14	1620
52.72	1	1	5273	1	1	14	1620
52.734	1	1	5274	5	1	14	1620
52.735	1	1	5274	6	1	14	1620
52.749	1	1	5275	10	1	14	1620
52.75	1	1	5276	1	1	14	1620
52.764	1	1	5277	5	1	14	1620
52.765	1	1	5277	6	1	14	1620
52.779	1	1	5278	10	1	14	1620
52.78	1	1	5279	1	1	14	1620
52.781	1	1	5279	2	1	14	1620
52.794	1	1	5280	5	1	14	1620
52.795	1	1	5280	6	1	14	1620
52.809	1	1	5281	10	1	14	1620
52.81	1	1	5282	1	1	14	1620
52.811	1	1	5282	2	1	14	1620
52.824	1	1	5283	5	1	14	1620
52.839	1	1	5284	10	1	14	1620
52.854	1	1	5286	5	1	14	1620
52.869	1	1	5287	10	1	14	1620
52.87	1	1	5288	1	1	14	1620
52.884	1	1	5289	5	1	14	1620
52.885	1	1	5289	6	1	14	1620
52.899	1	1	5290	10	1	14	1620
52.9	1	1	5291	1	1	14	1620
52.914	1	1	5292	5	1	14	1620
52.915	1	1	5292	6	1	14	1620
52.929	1	1	5293	10	1	14	1620
52.93	1	1	5294	1	1	14	1620
52.944	1	1	5295	5	1	14	1620
52.945	1	1	5295	6	1	14	1620
52.959	1	1	5296	10	1	14	1620
52.96	1	1	5297	1	1	14	1620
52.974	1	1	5298	5	1	14	1620
52.975	1	1	5298	6	1	14	1620
